"","X.1","X","point","date","year","observer","time","temp","wind","cloud","julian"
"764",1448,3258,200,"2013-06-19",2013,"CLL",386,65,0,90,170
"765",1449,3260,200,"2011-06-02",2011,"BSS",417,70,1,40,153
"766",1450,3263,200,"2013-06-03",2013,"ROS",544,60,0,100,154
"767",1451,3266,200,"2012-06-16",2012,"JDS",401,70,0,0,168
"768",1452,3270,200,"2012-05-31",2012,"JJV",576,65,2,0,152
"769",1453,3273,200,"2011-06-20",2011,"AMT",521,74,1,100,171
"770",1454,3276,200,"2012-06-30",2012,"CPW",438,75,0,0,182
"771",1455,3279,200,"2011-07-06",2011,"JJV",423,68,0,10,187
"772",1456,3285,201,"2013-06-19",2013,"RRG",527,71,1,10,170
"773",1457,3286,201,"2014-06-24",2014,"EVC",571,72,1,100,175
"774",1458,3288,201,"2014-07-11",2014,"EVC",545,68,2,30,192
"775",1459,3289,201,"2014-06-04",2014,"JDS",426,68,2,100,155
"776",1460,3291,201,"2014-06-23",2014,"JJV",529,76,0,10,174
"777",1461,3292,201,"2013-07-05",2013,"VMJ",376,66,0,100,186
"778",1462,3295,201,"2011-07-06",2011,"KBM",453,68,0,10,187
"779",1463,3297,201,"2012-06-16",2012,"JDS",382,69,0,0,168
"780",1464,3300,201,"2012-05-31",2012,"JJV",598,65,4,0,152
"781",1465,3302,201,"2011-06-02",2011,"AMT",411,64,1,20,153
"782",1466,3303,201,"2013-06-03",2013,"JJV",412,55,2,70,154
"783",1467,3305,201,"2011-06-20",2011,"JJV",522,74,1,100,171
"784",1468,3309,201,"2012-06-30",2012,"CPW",462,76,1,0,182
"785",1469,3311,202,"2013-06-19",2013,"RRG",420,67,0,100,170
"786",1470,3312,202,"2014-06-24",2014,"EVC",545,72,1,100,175
"787",1471,3313,202,"2014-07-11",2014,"EVC",523,65,1,80,192
"788",1472,3315,202,"2014-06-04",2014,"JDS",392,67,2,100,155
"789",1473,3316,202,"2014-06-23",2014,"JJV",562,77,0,10,174
"790",1474,3317,202,"2011-06-19",2011,"GDG",389,70,0,90,170
"791",1475,3318,202,"2011-07-06",2011,"KBM",435,68,0,10,187
"792",1476,3320,202,"2012-06-16",2012,"JDS",554,75,1,0,168
"793",1477,3321,202,"2012-05-31",2012,"JJV",387,52,1,0,152
"794",1478,3324,202,"2011-06-02",2011,"AMT",560,72,1,90,153
"795",1479,3326,202,"2013-06-03",2013,"JJV",513,55,1,100,154
"796",1480,3328,202,"2012-06-30",2012,"CPW",486,78,1,0,182
"797",1481,3331,202,"2013-07-05",2013,"SJW",429,75,0,100,186
"798",1482,3332,203,"2013-06-19",2013,"RRG",443,68,0,100,170
"799",1483,3333,203,"2014-06-24",2014,"EVC",506,70,1,100,175
"800",1484,3334,203,"2014-07-11",2014,"EVC",500,64,1,70,192
"801",1485,3337,203,"2014-06-04",2014,"JDS",370,67,2,100,155
"802",1486,3339,203,"2014-06-23",2014,"JJV",582,77,0,0,174
"803",1487,3340,203,"2011-07-06",2011,"KBM",524,70,0,20,187
"804",1488,3342,203,"2012-06-16",2012,"JDS",532,73,0,0,168
"805",1489,3344,203,"2012-05-31",2012,"JJV",416,52,0,0,152
"806",1490,3348,203,"2011-06-02",2011,"AMT",495,70,1,80,153
"807",1491,3350,203,"2013-06-03",2013,"JJV",489,55,1,80,154
"808",1492,3352,203,"2011-06-20",2011,"JJV",441,72,0,80,171
"809",1493,3353,203,"2012-06-30",2012,"CPW",512,78,2,0,182
"810",1494,3357,203,"2013-07-05",2013,"SJW",450,75,0,100,186
"811",1495,3358,204,"2014-06-04",2014,"EVC",381,69,2,100,155
"812",1496,3361,204,"2013-06-19",2013,"RRG",367,67,0,100,170
"813",1497,3362,204,"2014-06-23",2014,"EVC",540,72,1,30,174
"814",1498,3365,204,"2014-06-24",2014,"JJV",493,71,0,80,175
"815",1499,3368,204,"2012-06-16",2012,"CLL",540,73,1,0,168
"816",1500,3369,204,"2014-07-11",2014,"JJV",497,60,0,10,192
"817",1501,3371,204,"2012-06-30",2012,"BSS",417,75,1,10,182
"818",1502,3373,204,"2011-07-06",2011,"KBM",541,70,0,20,187
"819",1503,3375,204,"2011-06-02",2011,"AMT",517,70,1,80,153
"820",1504,3377,204,"2012-05-31",2012,"CPW",413,51,0,0,152
"821",1505,3379,204,"2013-06-03",2013,"JJV",563,57,1,100,154
"822",1506,3382,204,"2011-06-20",2011,"JJV",412,72,0,100,171
"823",1507,3384,204,"2013-07-05",2013,"SJW",472,75,0,100,186
"824",1508,3385,205,"2014-06-04",2014,"EVC",407,69,2,100,155
"825",1509,3388,205,"2013-06-19",2013,"RRG",391,67,1,100,170
"826",1510,3389,205,"2014-06-23",2014,"EVC",515,72,1,10,174
"827",1511,3391,205,"2014-06-24",2014,"JJV",470,71,0,90,175
"828",1512,3392,205,"2012-06-16",2012,"CLL",562,75,1,0,168
"829",1513,3393,205,"2014-07-11",2014,"JJV",470,60,1,10,192
"830",1514,3397,205,"2011-07-06",2011,"KBM",413,68,0,20,187
"831",1515,3398,205,"2012-06-30",2012,"BSS",435,75,1,10,182
"832",1516,3400,205,"2011-06-02",2011,"AMT",539,70,1,80,153
"833",1517,3401,205,"2012-05-31",2012,"CPW",381,50,0,0,152
"834",1518,3403,205,"2013-06-03",2013,"JJV",538,55,1,100,154
"835",1519,3404,205,"2011-06-20",2011,"JJV",385,72,1,100,171
"836",1520,3406,205,"2013-07-05",2013,"SJW",494,75,0,100,186
"837",1521,3407,206,"2014-06-04",2014,"EVC",449,70,2,100,155
"838",1522,3411,206,"2014-06-23",2014,"EVC",476,71,1,20,174
"839",1523,3413,206,"2014-06-24",2014,"JJV",433,70,0,90,175
"840",1524,3416,206,"2012-06-16",2012,"CLL",404,70,0,0,168
"841",1525,3418,206,"2014-07-11",2014,"JJV",434,60,0,10,192
"842",1526,3422,206,"2013-06-19",2013,"CLL",361,64,0,100,170
"843",1527,3424,206,"2012-06-30",2012,"BSS",471,75,1,0,182
"844",1528,3429,206,"2011-06-02",2011,"BSS",393,68,1,20,153
"845",1529,3431,206,"2013-06-03",2013,"ROS",562,60,2,100,154
"846",1530,3434,206,"2013-07-05",2013,"JDS",474,68,0,100,186
"847",1531,3436,206,"2011-06-20",2011,"AMT",538,72,1,100,171
"848",1532,3440,206,"2012-05-31",2012,"CPW",592,60,1,60,152
"849",1533,3443,206,"2011-07-06",2011,"JJV",403,68,0,10,187
"850",1534,3447,207,"2014-06-04",2014,"EVC",476,72,2,100,155
"851",1535,3448,207,"2014-06-23",2014,"EVC",455,70,1,30,174
"852",1536,3449,207,"2014-06-24",2014,"JJV",408,70,1,90,175
"853",1537,3450,207,"2012-06-16",2012,"CLL",424,70,0,0,168
"854",1538,3451,207,"2014-07-11",2014,"JJV",409,62,0,20,192
"855",1539,3452,207,"2013-06-19",2013,"CLL",494,67,2,10,170
"856",1540,3453,207,"2012-06-30",2012,"BSS",491,76,3,0,182
"857",1541,3454,207,"2013-06-03",2013,"ROS",455,59,1,90,154
"858",1542,3455,207,"2011-06-02",2011,"BSS",500,73,1,100,153
"859",1543,3456,207,"2013-07-05",2013,"JDS",446,67,1,100,186
"860",1544,3457,207,"2011-06-20",2011,"AMT",439,75,1,90,171
"861",1545,3458,207,"2012-05-31",2012,"CPW",559,55,3,50,152
"862",1546,3459,207,"2011-07-06",2011,"JJV",499,70,0,40,187
"863",1547,3461,208,"2014-06-04",2014,"EVC",505,70,2,100,155
"864",1548,3465,208,"2014-06-23",2014,"EVC",434,70,1,10,174
"865",1549,3468,208,"2014-06-24",2014,"JJV",384,70,1,100,175
"866",1550,3471,208,"2012-06-16",2012,"CLL",443,70,0,0,168
"867",1551,3473,208,"2014-07-11",2014,"JJV",385,60,0,30,192
"868",1552,3477,208,"2013-06-19",2013,"CLL",516,68,2,10,170
"869",1553,3478,208,"2012-06-30",2012,"BSS",509,77,3,0,182
"870",1554,3479,208,"2013-06-03",2013,"ROS",435,58,1,70,154
"871",1555,3482,208,"2011-06-02",2011,"BSS",527,72,1,100,153
"872",1556,3485,208,"2013-07-05",2013,"JDS",426,67,0,100,186
"873",1557,3488,208,"2011-06-20",2011,"AMT",420,75,1,80,171
"874",1558,3490,208,"2012-05-31",2012,"CPW",532,55,2,20,152
"875",1559,3492,208,"2011-07-06",2011,"JJV",518,71,0,40,187
"876",1560,3495,209,"2014-06-04",2014,"EVC",531,70,2,100,155
"877",1561,3498,209,"2014-06-23",2014,"EVC",411,70,1,20,174
"878",1562,3501,209,"2014-06-24",2014,"JJV",557,73,0,100,175
"879",1563,3503,209,"2012-06-16",2012,"CLL",462,70,0,10,168
"880",1564,3504,209,"2014-07-11",2014,"JJV",559,67,0,10,192
"881",1565,3506,209,"2013-06-19",2013,"CLL",540,68,2,10,170
"882",1566,3508,209,"2012-06-30",2012,"BSS",529,77,2,0,182
"883",1567,3509,209,"2013-06-03",2013,"ROS",412,58,1,70,154
"884",1568,3511,209,"2011-06-02",2011,"BSS",551,73,1,100,153
"885",1569,3512,209,"2013-07-05",2013,"JDS",406,66,0,90,186
"886",1570,3514,209,"2011-06-20",2011,"AMT",393,72,1,70,171
"887",1571,3516,209,"2012-05-31",2012,"CPW",502,55,1,20,152
"888",1572,3518,209,"2011-07-06",2011,"JJV",542,71,0,40,187
"889",1582,3534,210,"2014-06-04",2014,"EVC",553,70,2,100,155
"890",1583,3536,210,"2014-06-23",2014,"EVC",390,70,1,20,174
"891",1584,3538,210,"2014-06-24",2014,"JJV",536,73,0,100,175
"892",1585,3541,210,"2012-06-16",2012,"CLL",490,70,0,0,168
"893",1586,3542,210,"2014-07-11",2014,"JJV",535,63,0,30,192
"894",1587,3543,210,"2013-06-19",2013,"CLL",559,68,3,10,170
"895",1588,3544,210,"2012-06-30",2012,"BSS",375,73,1,10,182
"896",1589,3546,210,"2013-06-03",2013,"ROS",393,57,0,100,154
"897",1590,3548,210,"2011-06-02",2011,"BSS",572,73,1,90,153
"898",1591,3549,210,"2013-07-05",2013,"JDS",386,65,0,70,186
"899",1592,3551,210,"2011-06-20",2011,"AMT",369,72,1,70,171
"900",1593,3552,210,"2012-05-31",2012,"CPW",473,55,1,20,152
"901",1594,3553,210,"2011-07-06",2011,"JJV",561,72,0,40,187
"902",1595,3556,211,"2014-06-04",2014,"EVC",426,69,1,100,155
"903",1596,3557,211,"2013-06-19",2013,"RRG",547,72,0,0,170
"904",1597,3558,211,"2014-06-23",2014,"EVC",496,72,1,30,174
"905",1598,3559,211,"2014-06-24",2014,"JJV",451,70,0,90,175
"906",1599,3560,211,"2012-06-16",2012,"CLL",387,69,0,0,168
"907",1600,3562,211,"2014-07-11",2014,"JJV",452,59,0,10,192
"908",1601,3564,211,"2011-07-06",2011,"KBM",397,68,0,20,187
"909",1602,3566,211,"2012-06-30",2012,"BSS",453,75,1,10,182
"910",1603,3567,211,"2013-07-05",2013,"JDS",490,68,1,100,186
"911",1604,3568,211,"2011-06-02",2011,"AMT",393,62,1,20,153
"912",1605,3572,211,"2012-05-31",2012,"CPW",620,60,2,60,152
"913",1606,3573,211,"2013-06-03",2013,"JJV",388,56,1,100,154
"914",1607,3574,211,"2011-06-20",2011,"JJV",543,75,1,100,171
"915",1608,3575,212,"2014-06-04",2014,"EVC",573,73,3,100,155
"916",1609,3577,212,"2014-06-23",2014,"EVC",370,70,1,20,174
"917",1610,3579,212,"2014-06-24",2014,"JJV",515,72,0,90,175
"918",1611,3580,212,"2012-06-16",2012,"CLL",519,73,0,0,168
"919",1612,3581,212,"2014-07-11",2014,"JJV",516,62,1,10,192
"920",1613,3582,212,"2013-06-19",2013,"CLL",581,69,2,10,170
"921",1614,3583,212,"2012-06-30",2012,"BSS",395,73,1,10,182
"922",1615,3585,212,"2011-07-06",2011,"KBM",561,71,0,40,187
"923",1616,3586,212,"2013-06-03",2013,"ROS",375,57,1,90,154
"924",1617,3587,212,"2011-06-02",2011,"BSS",591,72,1,90,153
"925",1618,3588,212,"2013-07-05",2013,"JDS",366,65,0,70,186
"926",1619,3589,212,"2011-06-19",2011,"AMT",398,72,1,60,170
"927",1620,3591,212,"2012-05-31",2012,"CPW",447,53,0,0,152
"928",2782,5712,332,"2014-06-21",2014,"EVC",399,70,1,10,172
"929",2783,5715,332,"2013-07-01",2013,"RRG",376,72,0,100,182
"930",2784,5716,332,"2014-07-09",2014,"EVC",386,65,1,40,190
"931",2785,5719,332,"2014-06-02",2014,"JDS",505,72,3,90,153
"932",2786,5722,332,"2014-06-20",2014,"JJV",486,74,0,70,171
"933",2787,5723,332,"2012-06-14",2012,"JDS",427,60,0,0,166
"934",2788,5726,332,"2011-06-22",2011,"BSS",470,76,2,80,173
"935",2789,5728,332,"2012-05-30",2012,"JJV",494,61,0,0,151
"936",2790,5731,332,"2011-07-10",2011,"AMT",452,70,1,0,191
"937",2791,5733,332,"2013-05-29",2013,"JJV",523,67,0,20,149
"938",2792,5734,332,"2011-06-03",2011,"JJV",449,70,0,30,154
"939",2793,5736,332,"2012-06-29",2012,"CPW",384,70,0,0,181
"940",2794,5738,332,"2013-06-16",2013,"SJW",458,75,0,100,167
"941",2795,5741,333,"2014-06-21",2014,"EVC",369,70,1,10,172
"942",2796,5744,333,"2014-07-09",2014,"EVC",365,65,1,30,190
"943",2797,5745,333,"2013-07-01",2013,"RRG",413,73,0,100,182
"944",2798,5746,333,"2014-06-02",2014,"JDS",534,73,3,90,153
"945",2799,5749,333,"2014-06-20",2014,"JJV",456,74,0,80,171
"946",2800,5751,333,"2012-06-14",2012,"JDS",404,59,0,0,166
"947",2801,5754,333,"2011-06-22",2011,"BSS",486,76,2,80,173
"948",2802,5758,333,"2012-05-30",2012,"JJV",521,62,0,0,151
"949",2803,5761,333,"2011-07-10",2011,"AMT",433,70,0,0,191
"950",2804,5762,333,"2013-05-29",2013,"JJV",444,68,0,60,149
"951",2805,5766,333,"2011-06-03",2011,"JJV",425,68,1,20,154
"952",2806,5772,333,"2012-06-29",2012,"CPW",362,68,0,0,181
"953",2807,5775,333,"2013-06-16",2013,"SJW",418,75,0,100,167
"954",2808,5776,334,"2014-06-21",2014,"EVC",550,72,1,10,172
"955",2809,5779,334,"2014-07-09",2014,"EVC",532,67,1,10,190
"956",2810,5782,334,"2014-06-02",2014,"JDS",550,73,3,90,153
"957",2811,5785,334,"2014-06-20",2014,"JJV",440,74,0,80,171
"958",2812,5787,334,"2013-07-01",2013,"VMJ",515,68,0,60,182
"959",2813,5790,334,"2012-06-14",2012,"JDS",387,58,1,0,166
"960",2814,5794,334,"2011-06-22",2011,"BSS",503,75,3,100,173
"961",2815,5798,334,"2012-05-30",2012,"JJV",541,65,0,0,151
"962",2816,5800,334,"2011-07-10",2011,"AMT",416,70,1,0,191
"963",2817,5803,334,"2013-05-29",2013,"JJV",559,68,1,10,149
"964",2818,5805,334,"2011-06-03",2011,"JJV",402,65,1,30,154
"965",2819,5809,334,"2012-06-29",2012,"CPW",521,78,0,0,181
"966",2820,5810,334,"2013-06-16",2013,"SJW",400,75,0,100,167
"967",2821,5811,335,"2013-05-29",2013,"RRG",570,69,1,10,149
"968",2822,5813,335,"2014-06-21",2014,"EVC",527,72,1,0,172
"969",2823,5815,335,"2013-07-01",2013,"RRG",502,73,0,80,182
"970",2824,5816,335,"2014-07-09",2014,"EVC",502,67,1,10,190
"971",2825,5819,335,"2014-06-02",2014,"JDS",567,73,3,100,153
"972",2826,5820,335,"2014-06-20",2014,"JJV",420,74,0,90,171
"973",2827,5824,335,"2012-06-14",2012,"JDS",368,58,0,0,166
"974",2828,5828,335,"2011-06-22",2011,"BSS",367,72,3,30,173
"975",2829,5831,335,"2012-05-30",2012,"JJV",575,67,0,0,151
"976",2830,5834,335,"2011-07-10",2011,"AMT",399,69,1,0,191
"977",2831,5838,335,"2011-06-03",2011,"JJV",571,75,0,90,154
"978",2832,5842,335,"2012-06-29",2012,"CPW",497,78,0,0,181
"979",2833,5844,335,"2013-06-16",2013,"SJW",381,75,0,90,167
"980",2834,5848,336,"2014-06-21",2014,"EVC",504,70,1,0,172
"981",2835,5852,336,"2013-07-01",2013,"RRG",480,73,0,80,182
"982",2836,5853,336,"2014-07-09",2014,"EVC",479,65,1,10,190
"983",2837,5856,336,"2014-06-02",2014,"JDS",410,71,3,80,153
"984",2838,5860,336,"2014-06-20",2014,"JJV",585,78,0,70,171
"985",2839,5864,336,"2012-06-14",2012,"JDS",507,63,1,10,166
"986",2840,5867,336,"2011-06-22",2011,"BSS",387,75,2,50,173
"987",2841,5869,336,"2012-05-30",2012,"JJV",380,58,0,10,151
"988",2842,5873,336,"2011-07-10",2011,"AMT",367,67,0,0,191
"989",2843,5877,336,"2013-05-29",2013,"JJV",384,68,1,90,149
"990",2844,5880,336,"2011-06-03",2011,"JJV",549,74,0,90,154
"991",2845,5886,336,"2013-06-16",2013,"JJV",535,68,1,100,167
"992",2846,5887,336,"2012-06-29",2012,"CPW",474,75,0,0,181
"993",2847,5888,337,"2014-06-21",2014,"EVC",454,70,1,30,172
"994",2848,5892,337,"2013-07-01",2013,"RRG",432,73,0,100,182
"995",2849,5893,337,"2014-07-09",2014,"EVC",436,65,1,40,190
"996",2850,5898,337,"2014-06-02",2014,"JDS",459,71,3,70,153
"997",2851,5902,337,"2014-06-20",2014,"JJV",538,76,0,80,171
"998",2852,5905,337,"2012-06-14",2012,"JDS",471,61,1,0,166
"999",2853,5908,337,"2011-06-22",2011,"BSS",425,76,3,70,173
"1000",2854,5909,337,"2012-05-30",2012,"JJV",437,61,0,0,151
"1001",2855,5911,337,"2011-07-10",2011,"AMT",505,72,1,0,191
"1002",2856,5912,337,"2013-05-29",2013,"JJV",465,66,0,60,149
"1003",2857,5915,337,"2011-06-03",2011,"JJV",504,70,0,30,154
"1004",2858,5918,337,"2012-06-29",2012,"CPW",435,74,0,0,181
"1005",2859,5919,337,"2013-06-16",2013,"SJW",540,75,0,100,167
"1006",2860,5921,338,"2014-06-21",2014,"EVC",430,70,1,10,172
"1007",2861,5925,338,"2014-07-09",2014,"EVC",410,65,1,80,190
"1008",2862,5929,338,"2014-06-02",2014,"JDS",479,71,3,80,153
"1009",2863,5932,338,"2014-06-20",2014,"JJV",512,74,0,70,171
"1010",2864,5935,338,"2013-07-01",2013,"VMJ",560,68,2,70,182
"1011",2865,5938,338,"2012-06-14",2012,"JDS",448,60,0,0,166
"1012",2866,5942,338,"2011-06-22",2011,"BSS",446,77,2,70,173
"1013",2867,5945,338,"2012-05-30",2012,"JJV",463,63,0,0,151
"1014",2868,5951,338,"2011-07-10",2011,"AMT",483,72,1,0,191
"1015",2869,5953,338,"2013-05-29",2013,"JJV",493,65,0,50,149
"1016",2870,5956,338,"2011-06-03",2011,"JJV",478,70,0,30,154
"1017",2871,5959,338,"2012-06-29",2012,"CPW",412,72,0,0,181
"1018",2872,5962,338,"2013-06-16",2013,"SJW",498,76,0,100,167
"1019",3053,6305,357,"2014-06-16",2014,"EVC",455,72,1,80,167
"1020",3054,6306,357,"2014-06-07",2014,"JDS",547,66,1,10,158
"1021",3055,6308,357,"2014-06-17",2014,"JDS",439,71,2,50,168
"1022",3056,6309,357,"2014-07-03",2014,"JDS",430,60,2,60,184
"1023",3057,6310,357,"2012-06-29",2012,"CLL",398,74,0,0,181
"1024",3058,6311,357,"2011-06-03",2011,"KBM",445,66,0,10,154
"1025",3059,6312,357,"2013-05-29",2013,"ROS",389,68,1,100,149
"1026",3060,6313,357,"2012-05-30",2012,"JDS",456,65,0,0,151
"1027",3061,6314,357,"2013-07-01",2013,"ROS",430,67,3,90,182
"1028",3062,6315,357,"2011-07-06",2011,"AMT",505,72,1,50,187
"1029",3063,6316,357,"2012-06-14",2012,"CPW",508,62,0,0,166
"1030",3064,6317,357,"2011-06-21",2011,"JJV",543,75,2,0,172
"1031",3065,6318,357,"2013-06-15",2013,"SJW",492,75,0,0,166
"1032",3066,6319,358,"2014-06-16",2014,"EVC",480,74,1,70,167
"1033",3067,6321,358,"2014-06-07",2014,"JDS",524,64,1,10,158
"1034",3068,6322,358,"2014-06-17",2014,"JDS",419,69,1,60,168
"1035",3069,6323,358,"2014-07-03",2014,"JDS",412,60,1,30,184
"1036",3070,6326,358,"2012-06-29",2012,"CLL",370,72,1,0,181
"1037",3071,6328,358,"2011-06-03",2011,"KBM",420,66,0,20,154
"1038",3072,6330,358,"2013-05-29",2013,"ROS",414,70,2,90,149
"1039",3073,6334,358,"2012-05-30",2012,"JDS",431,64,0,10,151
"1040",3074,6335,358,"2013-07-01",2013,"ROS",405,67,3,90,182
"1041",3075,6337,358,"2011-07-06",2011,"AMT",486,72,1,10,187
"1042",3076,6340,358,"2012-06-14",2012,"CPW",534,62,1,0,166
"1043",3077,6342,358,"2011-06-21",2011,"JJV",570,75,2,0,172
"1044",3078,6343,358,"2013-06-15",2013,"SJW",466,73,0,0,166
"1045",3079,6344,359,"2014-06-05",2014,"EVC",547,65,3,0,156
"1046",3080,6346,359,"2014-06-17",2014,"EVC",523,71,1,30,168
"1047",3081,6349,359,"2014-07-03",2014,"EVC",498,63,1,100,184
"1048",3082,6352,359,"2014-06-16",2014,"JDS",465,67,1,80,167
"1049",3083,6356,359,"2012-06-14",2012,"AEB",600,68,1,10,166
"1050",3084,6358,359,"2012-05-30",2012,"CLL",374,60,0,10,151
"1051",3085,6360,359,"2011-06-03",2011,"KBM",385,65,0,0,154
"1052",3086,6362,359,"2013-05-29",2013,"ROS",441,70,0,20,149
"1053",3087,6365,359,"2013-07-01",2013,"ROS",381,66,2,80,182
"1054",3088,6367,359,"2012-06-29",2012,"JJV",480,81,0,0,181
"1055",3089,6369,359,"2011-07-06",2011,"AMT",468,72,1,10,187
"1056",3090,6372,359,"2011-06-21",2011,"JJV",590,78,0,0,172
"1057",3091,6374,359,"2013-06-15",2013,"SJW",442,73,0,0,166
"1058",3101,6389,360,"2014-06-05",2014,"EVC",525,67,2,10,156
"1059",3102,6390,360,"2014-06-17",2014,"EVC",504,70,1,20,168
"1060",3103,6391,360,"2014-07-03",2014,"EVC",481,63,1,100,184
"1061",3104,6394,360,"2014-06-16",2014,"JDS",484,67,1,60,167
"1062",3105,6395,360,"2012-06-14",2012,"AEB",573,66,0,20,166
"1063",3106,6398,360,"2012-05-30",2012,"CLL",396,60,0,0,151
"1064",3107,6400,360,"2011-06-03",2011,"KBM",520,68,0,100,154
"1065",3108,6401,360,"2013-05-29",2013,"ROS",460,71,0,40,149
"1066",3109,6403,360,"2013-07-01",2013,"ROS",494,68,1,90,182
"1067",3110,6405,360,"2012-06-29",2012,"JJV",458,80,0,0,181
"1068",3111,6407,360,"2011-07-06",2011,"AMT",452,70,0,10,187
"1069",3112,6409,360,"2011-06-21",2011,"JJV",496,75,0,0,172
"1070",3113,6410,360,"2013-06-15",2013,"SJW",424,72,0,0,166
"1071",3114,6411,361,"2014-06-16",2014,"EVC",503,73,1,90,167
"1072",3115,6413,361,"2014-06-07",2014,"JDS",495,61,1,0,158
"1073",3116,6415,361,"2014-06-17",2014,"JDS",396,68,1,50,168
"1074",3117,6418,361,"2014-07-03",2014,"JDS",392,60,1,30,184
"1075",3118,6422,361,"2012-06-29",2012,"CLL",437,76,0,0,181
"1076",3119,6423,361,"2011-06-03",2011,"KBM",495,68,0,80,154
"1077",3120,6425,361,"2012-05-30",2012,"JDS",401,63,0,10,151
"1078",3121,6428,361,"2013-05-29",2013,"ROS",497,72,1,30,149
"1079",3122,6430,361,"2013-07-01",2013,"ROS",467,68,3,90,182
"1080",3123,6433,361,"2011-07-06",2011,"AMT",418,70,0,10,187
"1081",3124,6434,361,"2012-06-14",2012,"CPW",559,65,1,0,166
"1082",3125,6436,361,"2011-06-21",2011,"JJV",521,76,1,0,172
"1083",3126,6437,361,"2013-06-15",2013,"SJW",400,71,0,0,166
"1084",3127,6439,362,"2014-06-16",2014,"EVC",523,73,1,90,167
"1085",3128,6442,362,"2014-06-07",2014,"JDS",475,60,1,0,158
"1086",3129,6445,362,"2014-06-17",2014,"JDS",457,72,1,50,168
"1087",3130,6448,362,"2014-07-03",2014,"JDS",450,60,1,80,184
"1088",3131,6449,362,"2012-06-29",2012,"CLL",420,75,0,0,181
"1089",3132,6451,362,"2011-06-03",2011,"KBM",460,67,0,10,154
"1090",3133,6452,362,"2012-05-30",2012,"JDS",478,65,0,0,151
"1091",3134,6454,362,"2013-05-29",2013,"ROS",516,73,2,10,149
"1092",3135,6456,362,"2013-07-01",2013,"ROS",445,67,3,100,182
"1093",3136,6457,362,"2011-07-06",2011,"AMT",525,70,1,50,187
"1094",3137,6459,362,"2012-06-14",2012,"CPW",485,60,0,0,166
"1095",3138,6462,362,"2011-06-21",2011,"JJV",413,75,1,0,172
"1096",3139,6464,362,"2013-06-15",2013,"SJW",381,70,0,0,166
"1097",3140,6466,363,"2014-06-16",2014,"EVC",543,73,1,100,167
"1098",3141,6467,363,"2014-06-07",2014,"JDS",458,59,1,0,158
"1099",3142,6471,363,"2014-06-17",2014,"JDS",473,72,1,50,168
"1100",3143,6475,363,"2014-07-03",2014,"JDS",468,60,2,100,184
"1101",3144,6480,363,"2013-05-29",2013,"VMJ",501,68,0,40,149
"1102",3145,6482,363,"2012-06-29",2012,"CLL",477,77,0,0,181
"1103",3146,6484,363,"2011-06-03",2011,"KBM",575,70,0,100,154
"1104",3147,6488,363,"2012-05-30",2012,"JDS",497,66,0,0,151
"1105",3148,6491,363,"2013-06-15",2013,"ROS",374,62,0,40,166
"1106",3149,6493,363,"2011-07-06",2011,"AMT",542,70,1,40,187
"1107",3150,6494,363,"2012-06-14",2012,"CPW",460,57,0,0,166
"1108",3151,6497,363,"2011-06-21",2011,"JJV",388,75,0,0,172
"1109",3152,6502,363,"2013-07-01",2013,"SJW",427,70,2,100,182
"1110",3153,6505,364,"2014-06-05",2014,"EVC",485,67,2,10,156
"1111",3154,6506,364,"2014-06-17",2014,"EVC",405,66,1,50,168
"1112",3155,6508,364,"2014-07-03",2014,"EVC",396,61,1,90,184
"1113",3156,6509,364,"2014-06-16",2014,"JDS",505,68,1,90,167
"1114",3157,6510,364,"2012-06-14",2012,"AEB",544,64,0,0,166
"1115",3158,6512,364,"2012-05-30",2012,"CLL",421,62,0,0,151
"1116",3159,6513,364,"2013-05-29",2013,"VMJ",459,66,0,40,149
"1117",3160,6515,364,"2011-06-03",2011,"KBM",540,68,0,100,154
"1118",3161,6517,364,"2013-06-15",2013,"ROS",410,62,0,60,166
"1119",3162,6519,364,"2012-06-29",2012,"JJV",438,78,0,0,181
"1120",3163,6520,364,"2011-07-06",2011,"AMT",380,68,1,20,187
"1121",3164,6523,364,"2011-06-21",2011,"JJV",465,75,0,0,172
"1122",3165,6525,364,"2013-07-01",2013,"SJW",389,70,0,100,182
"1123",3166,6527,365,"2014-06-16",2014,"EVC",562,73,1,90,167
"1124",3167,6530,365,"2014-06-07",2014,"JDS",439,59,1,0,158
"1125",3168,6534,365,"2012-06-14",2012,"AEB",459,58,1,10,166
"1126",3169,6538,365,"2014-06-17",2014,"JDS",489,71,2,50,168
"1127",3170,6544,365,"2014-07-03",2014,"JDS",484,60,3,100,184
"1128",3171,6549,365,"2013-05-29",2013,"VMJ",390,68,0,40,149
"1129",3172,6554,365,"2012-05-30",2012,"CLL",510,66,0,0,151
"1130",3173,6557,365,"2011-06-21",2011,"KBM",384,73,0,20,172
"1131",3174,6560,365,"2013-06-15",2013,"ROS",467,64,0,10,166
"1132",3175,6562,365,"2011-07-06",2011,"BSS",383,73,0,20,187
"1133",3176,6565,365,"2012-06-29",2012,"JJV",375,76,0,0,181
"1134",3177,6569,365,"2011-06-03",2011,"AMT",567,74,1,90,154
"1135",3178,6570,365,"2013-07-01",2013,"SJW",448,70,3,100,182
"1136",3179,6573,366,"2014-06-05",2014,"EVC",464,65,2,10,156
